home_uid,host_uid,host_programme,label,reason,labelled_by
uns-pmf:I211,polimi:082746,polimi-ecs-bsc,0,"Intro programming, unrelated.","claude, blind"
uns-pmf:I211,polimi:085779,polimi-ecs-bsc,0,Architecture and OS; Boolean circuits only a small part.,"claude, blind"
uns-pmf:I211,polimi:085879,polimi-ecs-bsc,0,"Systems and architecture, unrelated.","claude, blind"
uns-pmf:I211,polimi:085887,polimi-ecs-bsc,0,"Databases, unrelated.","claude, blind"
uns-pmf:I211,polimi:085903,polimi-ecs-bsc,2,"Covers relations, functions, cardinality, order relations, algebraic structures and propositional/first-order logic.","claude, blind"
uns-pmf:I211,polimi:086067,polimi-ecs-bsc,0,"Automata and algorithms, not set theory and logic foundations.","claude, blind"
uns-pmf:I211,polimi:099319,polimi-ecs-bsc,0,"Probability and statistics, unrelated.","claude, blind"
uns-pmf:I242,polimi:063149,polimi-ecs-bsc,0,"Information systems management, unrelated.","claude, blind"
uns-pmf:I242,polimi:082746,polimi-ecs-bsc,0,"Intro C programming, only touches assembly translation.","claude, blind"
uns-pmf:I242,polimi:085746,polimi-ecs-bsc,0,"Electronic devices and analogue circuits, not computer architecture.","claude, blind"
uns-pmf:I242,polimi:085779,polimi-ecs-bsc,2,"Covers digital logic, buses, microarchitecture, pipelining, cache, ISA and assembly.","claude, blind"
uns-pmf:I242,polimi:085877,polimi-ecs-bsc,1,"Digital logic design covers the circuit part but not processor, memory hierarchy or assembly.","claude, blind"
uns-pmf:I242,polimi:085879,polimi-ecs-bsc,2,"Despite the title, covers digital logic, buses, I/O, microarchitecture, cache, ISA and assembly.","claude, blind"
uns-pmf:I242,polimi:089020,polimi-ecs-bsc,0,Generic project course with unspecified content.,"claude, blind"
uns-pmf:I251,polimi:051234,polimi-ecs-bsc,0,"Software defined networking, unrelated.","claude, blind"
uns-pmf:I251,polimi:052510,polimi-ecs-bsc,2,"Covers OO design, UML requirements, testing, life cycle and configuration management.","claude, blind"
uns-pmf:I251,polimi:056889,polimi-ecs-bsc,0,"Artificial intelligence, unrelated.","claude, blind"
uns-pmf:I251,polimi:063149,polimi-ecs-bsc,0,"Information systems management, not software engineering.","claude, blind"
uns-pmf:I251,polimi:063150,polimi-ecs-bsc,0,"Economics, unrelated.","claude, blind"
uns-pmf:I251,polimi:063579,polimi-ecs-bsc,0,"Databases, not software engineering.","claude, blind"
uns-pmf:I251,polimi:082746,polimi-ecs-bsc,0,"Intro programming, unrelated.","claude, blind"
uns-pmf:I251,polimi:085879,polimi-ecs-bsc,0,"Systems and architecture, unrelated.","claude, blind"
uns-pmf:I251,polimi:085887,polimi-ecs-bsc,0,"Databases, not software engineering.","claude, blind"
uns-pmf:I251,polimi:089020,polimi-ecs-bsc,0,Generic project course with unspecified content.,"claude, blind"
uns-pmf:I262,polimi:052510,polimi-ecs-bsc,1,"Covers client-server architectures in Java, overlapping partly with multi-tier development.","claude, blind"
uns-pmf:I262,polimi:052511,polimi-ecs-bsc,0,"Information systems management and BPM, not implementation.","claude, blind"
uns-pmf:I262,polimi:054303,polimi-ecs-bsc,0,"Networking, unrelated.","claude, blind"
uns-pmf:I262,polimi:063149,polimi-ecs-bsc,0,"Information systems management and BPM, not implementation.","claude, blind"
uns-pmf:I262,polimi:063579,polimi-ecs-bsc,0,"Relational databases and SQL, no multi-tier web development.","claude, blind"
uns-pmf:I262,polimi:082746,polimi-ecs-bsc,0,"Intro C programming, unrelated.","claude, blind"
uns-pmf:I262,polimi:085879,polimi-ecs-bsc,0,"Despite the title, systems programming and architecture, not Java web development.","claude, blind"
uns-pmf:I262,polimi:085887,polimi-ecs-bsc,0,"Relational databases and SQL, no ORM, servlets or JSP.","claude, blind"
uns-pmf:I263,polimi:052510,polimi-ecs-bsc,0,"Software engineering, not web programming.","claude, blind"
uns-pmf:I263,polimi:052511,polimi-ecs-bsc,0,"Information systems management, not web programming.","claude, blind"
uns-pmf:I263,polimi:054303,polimi-ecs-bsc,0,"Internet protocols, not web application development.","claude, blind"
uns-pmf:I263,polimi:059429,polimi-ecs-bsc,0,"HCI design, not web programming.","claude, blind"
uns-pmf:I263,polimi:063149,polimi-ecs-bsc,0,"Information systems management, not web programming.","claude, blind"
uns-pmf:I263,polimi:063579,polimi-ecs-bsc,0,"Databases, not web programming.","claude, blind"
uns-pmf:I263,polimi:082746,polimi-ecs-bsc,0,"Intro C programming, unrelated.","claude, blind"
uns-pmf:I263,polimi:085879,polimi-ecs-bsc,0,"Same-title trap: content is systems programming and architecture, not web programming.","claude, blind"
uns-pmf:I263,polimi:085887,polimi-ecs-bsc,0,"Databases, not web programming.","claude, blind"
uns-pmf:I263,polimi:089020,polimi-ecs-bsc,0,Generic project course with unspecified content.,"claude, blind"
uns-pmf:I321,polimi:054303,polimi-ecs-bsc,0,"Networking, unrelated.","claude, blind"
uns-pmf:I321,polimi:059431,polimi-ecs-bsc,0,"Interconnection technologies, unrelated.","claude, blind"
uns-pmf:I321,polimi:082748,polimi-ecs-bsc,0,"Electrical circuit theory, not digital electronics.","claude, blind"
uns-pmf:I321,polimi:085746,polimi-ecs-bsc,1,"Covers semiconductors, transistors, op-amps, CMOS logic and A/D conversion, but not flip-flops, counters and registers.","claude, blind"
uns-pmf:I321,polimi:085779,polimi-ecs-bsc,0,"Architecture and OS with only a brief digital logic introduction, no electronics.","claude, blind"
uns-pmf:I321,polimi:085877,polimi-ecs-bsc,1,Covers combinational and sequential logic design but not electronic devices.,"claude, blind"
uns-pmf:I321,polimi:085879,polimi-ecs-bsc,0,"Systems and architecture with only a brief digital logic part, no electronics.","claude, blind"
uns-pmf:I321,polimi:099322,polimi-ecs-bsc,0,"Signals and communications, unrelated.","claude, blind"
uns-pmf:I322,polimi:051234,polimi-ecs-bsc,0,"SOFTWARE DEFINED NETWORKING does not cover an applied software-tools lab (office, multimedia, symbolic computation).","claude, blind"
uns-pmf:I322,polimi:052510,polimi-ecs-bsc,0,"SOFTWARE ENGINEERING does not cover an applied software-tools lab (office, multimedia, symbolic computation).","claude, blind"
uns-pmf:I322,polimi:052512,polimi-ecs-bsc,0,"BIOINFORMATICS ALGORITHMS does not cover an applied software-tools lab (office, multimedia, symbolic computation).","claude, blind"
uns-pmf:I322,polimi:054303,polimi-ecs-bsc,0,"FUNDAMENTALS OF INTERNET AND COMMUNICATION NETWORKS does not cover an applied software-tools lab (office, multimedia, symbolic computation).","claude, blind"
uns-pmf:I322,polimi:056889,polimi-ecs-bsc,0,"FOUNDATIONS OF ARTIFICIAL INTELLIGENCE does not cover an applied software-tools lab (office, multimedia, symbolic computation).","claude, blind"
uns-pmf:I322,polimi:058083,polimi-ecs-bsc,0,"MEASUREMENTS does not cover an applied software-tools lab (office, multimedia, symbolic computation).","claude, blind"
uns-pmf:I322,polimi:059429,polimi-ecs-bsc,0,"FOUNDATIONS OF HUMAN-COMPUTER INTERACTION does not cover an applied software-tools lab (office, multimedia, symbolic computation).","claude, blind"
uns-pmf:I322,polimi:059430,polimi-ecs-bsc,0,"INVERSE PROBLEMS APPLIED TO REMOTE SENSING does not cover an applied software-tools lab (office, multimedia, symbolic computation).","claude, blind"
uns-pmf:I322,polimi:063150,polimi-ecs-bsc,0,"ECONOMICS & BUSINESS ADMINISTRATION does not cover an applied software-tools lab (office, multimedia, symbolic computation).","claude, blind"
uns-pmf:I322,polimi:063579,polimi-ecs-bsc,0,"DATABASES does not cover an applied software-tools lab (office, multimedia, symbolic computation).","claude, blind"
uns-pmf:I322,polimi:082746,polimi-ecs-bsc,0,"FUNDAMENTALS OF COMPUTER SCIENCE does not cover an applied software-tools lab (office, multimedia, symbolic computation).","claude, blind"
uns-pmf:I322,polimi:089020,polimi-ecs-bsc,0,"PROJECT IN COMPUTER SCIENCE AND ENGINEERING does not cover an applied software-tools lab (office, multimedia, symbolic computation).","claude, blind"
uns-pmf:I342,polimi:051230,polimi-ecs-bsc,0,NETWORK SECURITY does not cover graph theory or advanced combinatorics.,"claude, blind"
uns-pmf:I342,polimi:052512,polimi-ecs-bsc,0,BIOINFORMATICS ALGORITHMS does not cover graph theory or advanced combinatorics.,"claude, blind"
uns-pmf:I342,polimi:082740,polimi-ecs-bsc,0,MATHEMATICAL ANALYSIS 1 does not cover graph theory or advanced combinatorics.,"claude, blind"
uns-pmf:I342,polimi:085903,polimi-ecs-bsc,0,LOGIC AND ALGEBRA does not cover graph theory or advanced combinatorics.,"claude, blind"
uns-pmf:I342,polimi:086067,polimi-ecs-bsc,0,ALGORITHMS AND PRINCIPLES OF COMPUTER SCIENCE does not cover graph theory or advanced combinatorics.,"claude, blind"
uns-pmf:I342,polimi:089013,polimi-ecs-bsc,0,ROBOTICS does not cover graph theory or advanced combinatorics.,"claude, blind"
uns-pmf:I342,polimi:099319,polimi-ecs-bsc,0,PROBABILITY AND STATISTICS FOR COMPUTER SCIENCE does not cover graph theory or advanced combinatorics.,"claude, blind"
uns-pmf:I364,polimi:051230,polimi-ecs-bsc,0,"Cryptography, not information theory or error-correcting codes.","claude, blind"
uns-pmf:I364,polimi:054303,polimi-ecs-bsc,0,"FUNDAMENTALS OF INTERNET AND COMMUNICATION NETWORKS does not cover information theory, entropy or algebraic coding.","claude, blind"
uns-pmf:I364,polimi:054304,polimi-ecs-bsc,1,"Covers entropy, mutual information and source coding, but not algebraic block and linear codes.","claude, blind"
uns-pmf:I364,polimi:054305,polimi-ecs-bsc,0,"TRANSMISSION AND COMMUNICATION DEVICES does not cover information theory, entropy or algebraic coding.","claude, blind"
uns-pmf:I364,polimi:056889,polimi-ecs-bsc,0,"FOUNDATIONS OF ARTIFICIAL INTELLIGENCE does not cover information theory, entropy or algebraic coding.","claude, blind"
uns-pmf:I364,polimi:059430,polimi-ecs-bsc,0,"INVERSE PROBLEMS APPLIED TO REMOTE SENSING does not cover information theory, entropy or algebraic coding.","claude, blind"
uns-pmf:I364,polimi:063149,polimi-ecs-bsc,0,"INFORMATION SYSTEMS does not cover information theory, entropy or algebraic coding.","claude, blind"
uns-pmf:I364,polimi:085879,polimi-ecs-bsc,0,"INFORMATIC TECHNOLOGIES FOR THE WEB 1 does not cover information theory, entropy or algebraic coding.","claude, blind"
uns-pmf:I364,polimi:085905,polimi-ecs-bsc,0,"FUNDAMENTALS OF AUTOMATIC CONTROL does not cover information theory, entropy or algebraic coding.","claude, blind"
uns-pmf:I364,polimi:086067,polimi-ecs-bsc,0,"ALGORITHMS AND PRINCIPLES OF COMPUTER SCIENCE does not cover information theory, entropy or algebraic coding.","claude, blind"
uns-pmf:I364,polimi:099319,polimi-ecs-bsc,0,"PROBABILITY AND STATISTICS FOR COMPUTER SCIENCE does not cover information theory, entropy or algebraic coding.","claude, blind"
uns-pmf:I364,polimi:099322,polimi-ecs-bsc,0,"Signals course with only a short source-coding unit, no channel coding theory.","claude, blind"
uns-pmf:M-05,polimi:051289,polimi-ecs-bsc,1,"Includes general and cost accounting and financial statements, within a broader business economics course.","claude, blind"
uns-pmf:M-05,polimi:052511,polimi-ecs-bsc,0,INFORMATION SYSTEMS does not cover accounting.,"claude, blind"
uns-pmf:M-05,polimi:063149,polimi-ecs-bsc,0,INFORMATION SYSTEMS does not cover accounting.,"claude, blind"
uns-pmf:M-05,polimi:063150,polimi-ecs-bsc,1,"Includes general and cost accounting and financial statements, within a broader business economics course.","claude, blind"
uns-pmf:M-05,polimi:063579,polimi-ecs-bsc,0,DATABASES does not cover accounting.,"claude, blind"
uns-pmf:M-05,polimi:082746,polimi-ecs-bsc,0,FUNDAMENTALS OF COMPUTER SCIENCE does not cover accounting.,"claude, blind"
uns-pmf:M-05,polimi:085887,polimi-ecs-bsc,0,DATA BASES 1 does not cover accounting.,"claude, blind"
uns-pmf:M-05,polimi:085903,polimi-ecs-bsc,0,LOGIC AND ALGEBRA does not cover accounting.,"claude, blind"
uns-pmf:M3-22,polimi:051230,polimi-ecs-bsc,0,"NETWORK SECURITY does not cover financial mathematics (interest, annuities, bonds, options).","claude, blind"
uns-pmf:M3-22,polimi:051289,polimi-ecs-bsc,0,"Business economics touches NPV only, not interest, annuities, bonds or options.","claude, blind"
uns-pmf:M3-22,polimi:052425,polimi-ecs-bsc,0,"MATHEMATICAL ANALYSIS 2 does not cover financial mathematics (interest, annuities, bonds, options).","claude, blind"
uns-pmf:M3-22,polimi:056889,polimi-ecs-bsc,0,"FOUNDATIONS OF ARTIFICIAL INTELLIGENCE does not cover financial mathematics (interest, annuities, bonds, options).","claude, blind"
uns-pmf:M3-22,polimi:059430,polimi-ecs-bsc,0,"INVERSE PROBLEMS APPLIED TO REMOTE SENSING does not cover financial mathematics (interest, annuities, bonds, options).","claude, blind"
uns-pmf:M3-22,polimi:063150,polimi-ecs-bsc,0,"Business economics touches NPV only, not interest, annuities, bonds or options.","claude, blind"
uns-pmf:M3-22,polimi:063579,polimi-ecs-bsc,0,"DATABASES does not cover financial mathematics (interest, annuities, bonds, options).","claude, blind"
uns-pmf:M3-22,polimi:082740,polimi-ecs-bsc,0,"MATHEMATICAL ANALYSIS 1 does not cover financial mathematics (interest, annuities, bonds, options).","claude, blind"
uns-pmf:M3-22,polimi:088804,polimi-ecs-bsc,0,"MECHANICS does not cover financial mathematics (interest, annuities, bonds, options).","claude, blind"
uns-pmf:M3-22,polimi:099319,polimi-ecs-bsc,0,"PROBABILITY AND STATISTICS FOR COMPUTER SCIENCE does not cover financial mathematics (interest, annuities, bonds, options).","claude, blind"
uns-pmf:M3-23,polimi:051230,polimi-ecs-bsc,0,"NETWORK SECURITY does not cover macroeconomics, central banking or public finance.","claude, blind"
uns-pmf:M3-23,polimi:051289,polimi-ecs-bsc,0,"Firm-level business economics, not macroeconomics, central banking or public finance.","claude, blind"
uns-pmf:M3-23,polimi:056889,polimi-ecs-bsc,0,"FOUNDATIONS OF ARTIFICIAL INTELLIGENCE does not cover macroeconomics, central banking or public finance.","claude, blind"
uns-pmf:M3-23,polimi:063149,polimi-ecs-bsc,0,"INFORMATION SYSTEMS does not cover macroeconomics, central banking or public finance.","claude, blind"
uns-pmf:M3-23,polimi:063150,polimi-ecs-bsc,0,"Firm-level business economics, not macroeconomics, central banking or public finance.","claude, blind"
uns-pmf:M3-23,polimi:063579,polimi-ecs-bsc,0,"DATABASES does not cover macroeconomics, central banking or public finance.","claude, blind"
uns-pmf:M3-23,polimi:082740,polimi-ecs-bsc,0,"MATHEMATICAL ANALYSIS 1 does not cover macroeconomics, central banking or public finance.","claude, blind"
uns-pmf:M3-23,polimi:085746,polimi-ecs-bsc,0,"INTRODUCTION TO ELECTRONICS does not cover macroeconomics, central banking or public finance.","claude, blind"
uns-pmf:M3-23,polimi:085887,polimi-ecs-bsc,0,"DATA BASES 1 does not cover macroeconomics, central banking or public finance.","claude, blind"
uns-pmf:M3-23,polimi:085905,polimi-ecs-bsc,0,"FUNDAMENTALS OF AUTOMATIC CONTROL does not cover macroeconomics, central banking or public finance.","claude, blind"
uns-pmf:M3-23,polimi:089020,polimi-ecs-bsc,0,"PROJECT IN COMPUTER SCIENCE AND ENGINEERING does not cover macroeconomics, central banking or public finance.","claude, blind"
uns-pmf:M3-23,polimi:099319,polimi-ecs-bsc,0,"PROBABILITY AND STATISTICS FOR COMPUTER SCIENCE does not cover macroeconomics, central banking or public finance.","claude, blind"
uns-pmf:I021,tudelft:CSE11B,tudelft-cse-bsc,0,Intro Java programming uses collections but does not implement data structures.,"claude, blind"
uns-pmf:I021,tudelft:CSE11C,tudelft-cse-bsc,0,"Computer architecture, unrelated to data structures.","claude, blind"
uns-pmf:I021,tudelft:CSE12A,tudelft-cse-bsc,0,"Calculus, unrelated.","claude, blind"
uns-pmf:I021,tudelft:CSE12C,tudelft-cse-bsc,0,"Databases, no dynamic data structures.","claude, blind"
uns-pmf:I021,tudelft:CSE13C,tudelft-cse-bsc,2,"Covers linked lists, stacks, queues, ADTs and complexity, a superset of the home course.","claude, blind"
uns-pmf:I021,tudelft:CSE2120,tudelft-cse-bsc,0,"Programming language concepts, not data structures.","claude, blind"
uns-pmf:I021,tudelft:CSE2215,tudelft-cse-bsc,0,"Computer graphics, unrelated.","claude, blind"
uns-pmf:I021,tudelft:CSE2310,tudelft-cse-bsc,0,"Advanced algorithm design, no basic list/stack ADTs.","claude, blind"
uns-pmf:I021,tudelft:CSE2520,tudelft-cse-bsc,0,"Big data systems, unrelated.","claude, blind"
uns-pmf:I021,tudelft:CSE3100,tudelft-cse-bsc,0,"Functional programming course, not list/stack implementation.","claude, blind"
uns-pmf:I032,tudelft:CSE11A,tudelft-cse-bsc,0,"Logic and proofs, unrelated.","claude, blind"
uns-pmf:I032,tudelft:CSE11B,tudelft-cse-bsc,2,"Java course covering classes, inheritance, polymorphism, exceptions, IO: the home OOP content.","claude, blind"
uns-pmf:I032,tudelft:CSE13B,tudelft-cse-bsc,0,"Software engineering process, not OOP programming basics.","claude, blind"
uns-pmf:I032,tudelft:CSE13C,tudelft-cse-bsc,0,"Algorithms and data structures, not OOP fundamentals.","claude, blind"
uns-pmf:I032,tudelft:CSE2115,tudelft-cse-bsc,0,"Software engineering process and architecture, not OOP language basics.","claude, blind"
uns-pmf:I032,tudelft:CSE2120,tudelft-cse-bsc,0,PL concepts survey touches objects only briefly.,"claude, blind"
uns-pmf:I032,tudelft:CSE2215,tudelft-cse-bsc,0,"Computer graphics, not OOP fundamentals.","claude, blind"
uns-pmf:I032,tudelft:CSE2425,tudelft-cse-bsc,0,"Embedded real-time C programming, unrelated.","claude, blind"
uns-pmf:I032,tudelft:CSE3100,tudelft-cse-bsc,0,"Functional programming, opposite paradigm.","claude, blind"
uns-pmf:I034,tudelft:CSE12A,tudelft-cse-bsc,0,"Calculus, unrelated.","claude, blind"
uns-pmf:I034,tudelft:CSE13C,tudelft-cse-bsc,0,Data structures course with some graph algorithms but no combinatorics.,"claude, blind"
uns-pmf:I034,tudelft:CSE14A,tudelft-cse-bsc,0,Probability and statistics with only elementary counting.,"claude, blind"
uns-pmf:I034,tudelft:CSE2310,tudelft-cse-bsc,0,"Algorithm design course, no combinatorial counting.","claude, blind"
uns-pmf:I034,tudelft:CSE2315,tudelft-cse-bsc,0,"Automata and computability, not combinatorics or graph theory.","claude, blind"
uns-pmf:I034,tudelft:CSE2525,tudelft-cse-bsc,0,"Data mining, unrelated.","claude, blind"
uns-pmf:I034,tudelft:CSE3300,tudelft-cse-bsc,0,"Search for NP-hard problems, not discrete math.","claude, blind"
uns-pmf:I052,tudelft:CSE11B,tudelft-cse-bsc,0,"Intro programming, no UML modelling.","claude, blind"
uns-pmf:I052,tudelft:CSE12B,tudelft-cse-bsc,0,"HCI prototyping, not UML.","claude, blind"
uns-pmf:I052,tudelft:CSE12C,tudelft-cse-bsc,0,"ER data modelling and SQL, not UML system modelling.","claude, blind"
uns-pmf:I052,tudelft:CSE13B,tudelft-cse-bsc,1,"Software design course likely includes some modelling, but UML is not its focus.","claude, blind"
uns-pmf:I052,tudelft:CSE2115,tudelft-cse-bsc,1,Software engineering with requirements and design overlaps partly with UML modelling.,"claude, blind"
uns-pmf:I052,tudelft:CSE2120,tudelft-cse-bsc,0,"PL concepts, unrelated.","claude, blind"
uns-pmf:I052,tudelft:CSE2215,tudelft-cse-bsc,0,"Computer graphics, unrelated.","claude, blind"
uns-pmf:I052,tudelft:CSE2420,tudelft-cse-bsc,0,"Digital hardware design, unrelated.","claude, blind"
uns-pmf:I052,tudelft:CSE3220,tudelft-cse-bsc,0,"Computer security, unrelated.","claude, blind"
uns-pmf:I052,tudelft:CSE3500,tudelft-cse-bsc,0,"HCI and user-centred design, not UML.","claude, blind"
uns-pmf:I111,tudelft:CSE11A,tudelft-cse-bsc,2,"Covers propositional and predicate logic, proofs, sets, relations and functions.","claude, blind"
uns-pmf:I111,tudelft:CSE11B,tudelft-cse-bsc,0,"Intro programming, unrelated.","claude, blind"
uns-pmf:I111,tudelft:CSE11C,tudelft-cse-bsc,0,Computer organisation touches Boolean algebra only.,"claude, blind"
uns-pmf:I111,tudelft:CSE12A,tudelft-cse-bsc,0,"Calculus, unrelated.","claude, blind"
uns-pmf:I111,tudelft:CSE13A,tudelft-cse-bsc,0,"Linear algebra, unrelated.","claude, blind"
uns-pmf:I111,tudelft:CSE2120,tudelft-cse-bsc,0,"PL concepts, not logic.","claude, blind"
uns-pmf:I111,tudelft:CSE2215,tudelft-cse-bsc,0,"Computer graphics, unrelated.","claude, blind"
uns-pmf:I111,tudelft:CSE2315,tudelft-cse-bsc,0,"Automata and computability, not mathematical logic.","claude, blind"
uns-pmf:I111,tudelft:CSE2525,tudelft-cse-bsc,0,"Data mining, unrelated.","claude, blind"
uns-pmf:I111,tudelft:CSE3300,tudelft-cse-bsc,0,"Algorithms for NP-hard problems, unrelated.","claude, blind"
uns-pmf:I143,tudelft:CSE11C,tudelft-cse-bsc,0,"Computer organisation, unrelated.","claude, blind"
uns-pmf:I143,tudelft:CSE12A,tudelft-cse-bsc,0,"Calculus, not linear algebra.","claude, blind"
uns-pmf:I143,tudelft:CSE13A,tudelft-cse-bsc,2,"Covers vector spaces, bases, linear maps, inverses, eigenvalues, diagonalisation, orthogonality.","claude, blind"
uns-pmf:I143,tudelft:CSE13C,tudelft-cse-bsc,0,"Algorithms and data structures, unrelated.","claude, blind"
uns-pmf:I143,tudelft:CSE14A,tudelft-cse-bsc,0,"Probability and statistics, unrelated.","claude, blind"
uns-pmf:I143,tudelft:CSE2215,tudelft-cse-bsc,0,Computer graphics applies transformations only.,"claude, blind"
uns-pmf:I143,tudelft:CSE2220,tudelft-cse-bsc,0,"Signal processing, unrelated.","claude, blind"
uns-pmf:I143,tudelft:CSE2525,tudelft-cse-bsc,0,Data mining applies matrix methods but does not teach linear algebra.,"claude, blind"
uns-pmf:I143,tudelft:CSE3130,tudelft-cse-bsc,0,Quantum computing uses linear algebra but does not teach it.,"claude, blind"
uns-pmf:I151,tudelft:CSE11B,tudelft-cse-bsc,0,"Intro programming, unrelated.","claude, blind"
uns-pmf:I151,tudelft:CSE12B,tudelft-cse-bsc,0,"HCI prototyping, unrelated.","claude, blind"
uns-pmf:I151,tudelft:CSE12C,tudelft-cse-bsc,0,"Databases, unrelated.","claude, blind"
uns-pmf:I151,tudelft:CSE2120,tudelft-cse-bsc,0,"PL concepts, unrelated.","claude, blind"
uns-pmf:I151,tudelft:CSE2425,tudelft-cse-bsc,0,"Embedded software, unrelated.","claude, blind"
uns-pmf:I151,tudelft:CSE2510,tudelft-cse-bsc,0,Machine learning covers only one minor topic of the AI course.,"claude, blind"
uns-pmf:I151,tudelft:CSE2530,tudelft-cse-bsc,0,"Neural nets and evolutionary computing, missing search and logic core of the home course.","claude, blind"
uns-pmf:I151,tudelft:CSE3210,tudelft-cse-bsc,0,"Multi-agent negotiation, not search, logic and inference.","claude, blind"
uns-pmf:I151,tudelft:CSE3300,tudelft-cse-bsc,1,"Covers heuristic search, A* and minimax, the search half of the home AI course.","claude, blind"
uns-pmf:I162,tudelft:CSE11B,tudelft-cse-bsc,0,"Intro programming, unrelated.","claude, blind"
uns-pmf:I162,tudelft:CSE11C,tudelft-cse-bsc,0,Computer organisation covers number representation only.,"claude, blind"
uns-pmf:I162,tudelft:CSE12A,tudelft-cse-bsc,0,"Calculus, not numerical methods.","claude, blind"
uns-pmf:I162,tudelft:CSE13A,tudelft-cse-bsc,0,"Linear algebra, not numerical analysis.","claude, blind"
uns-pmf:I162,tudelft:CSE14A,tudelft-cse-bsc,0,"Probability and statistics, unrelated.","claude, blind"
uns-pmf:I162,tudelft:CSE2215,tudelft-cse-bsc,0,"Computer graphics, unrelated.","claude, blind"
uns-pmf:I162,tudelft:CSE2230,tudelft-cse-bsc,0,"Multimedia analysis, unrelated.","claude, blind"
uns-pmf:I162,tudelft:CSE2420,tudelft-cse-bsc,0,"Digital hardware design, unrelated.","claude, blind"
uns-pmf:I162,tudelft:CSE2525,tudelft-cse-bsc,0,"Data mining, unrelated.","claude, blind"
uns-pmf:I162,tudelft:CSE2530,tudelft-cse-bsc,0,"Computational intelligence, unrelated.","claude, blind"
uns-pmf:I162,tudelft:CSE3300,tudelft-cse-bsc,0,"Combinatorial search, unrelated.","claude, blind"
uns-pmf:I211,tudelft:CSE11A,tudelft-cse-bsc,2,"Covers sets, relations, functions, propositional and predicate logic and proof techniques; lattices are a minor gap.","claude, blind"
uns-pmf:I211,tudelft:CSE11B,tudelft-cse-bsc,0,"Intro programming, unrelated.","claude, blind"
uns-pmf:I211,tudelft:CSE11C,tudelft-cse-bsc,0,Computer organisation touches Boolean algebra only.,"claude, blind"
uns-pmf:I211,tudelft:CSE12A,tudelft-cse-bsc,0,"Calculus, unrelated.","claude, blind"
uns-pmf:I211,tudelft:CSE12C,tudelft-cse-bsc,0,"Databases, unrelated.","claude, blind"
uns-pmf:I211,tudelft:CSE13A,tudelft-cse-bsc,0,"Linear algebra, unrelated.","claude, blind"
uns-pmf:I211,tudelft:CSE13C,tudelft-cse-bsc,0,"Algorithms and data structures, unrelated.","claude, blind"
uns-pmf:I211,tudelft:CSE2120,tudelft-cse-bsc,0,"PL concepts, unrelated.","claude, blind"
uns-pmf:I211,tudelft:CSE2215,tudelft-cse-bsc,0,"Computer graphics, unrelated.","claude, blind"
uns-pmf:I211,tudelft:CSE2315,tudelft-cse-bsc,0,"Automata theory, not set theory and logic foundations.","claude, blind"
uns-pmf:I242,tudelft:CSE11B,tudelft-cse-bsc,0,"Intro programming, unrelated.","claude, blind"
uns-pmf:I242,tudelft:CSE11C,tudelft-cse-bsc,2,"Covers data representation, Boolean algebra, CPU, memory, caches, I/O and assembly programming.","claude, blind"
uns-pmf:I242,tudelft:CSE12C,tudelft-cse-bsc,0,"Databases, unrelated.","claude, blind"
uns-pmf:I242,tudelft:CSE14B,tudelft-cse-bsc,0,"Computer networks, unrelated.","claude, blind"
uns-pmf:I242,tudelft:CSE2120,tudelft-cse-bsc,0,"PL concepts, unrelated.","claude, blind"
uns-pmf:I242,tudelft:CSE2215,tudelft-cse-bsc,0,"Computer graphics, unrelated.","claude, blind"
uns-pmf:I242,tudelft:CSE2220,tudelft-cse-bsc,0,"Signal processing, unrelated.","claude, blind"
uns-pmf:I242,tudelft:CSE2420,tudelft-cse-bsc,1,"Digital logic design covers the circuit part but not processor, assembler and I/O organisation.","claude, blind"
uns-pmf:I242,tudelft:CSE2430,tudelft-cse-bsc,0,"Operating systems, not hardware architecture.","claude, blind"
uns-pmf:I242,tudelft:CSE3500,tudelft-cse-bsc,0,"HCI, unrelated.","claude, blind"
uns-pmf:I251,tudelft:CSE100,tudelft-cse-bsc,1,"Team project with collaborative process and testing, but little SE theory.","claude, blind"
uns-pmf:I251,tudelft:CSE11B,tudelft-cse-bsc,0,"Intro programming, unrelated.","claude, blind"
uns-pmf:I251,tudelft:CSE12B,tudelft-cse-bsc,0,"HCI prototyping, not software engineering.","claude, blind"
uns-pmf:I251,tudelft:CSE13B,tudelft-cse-bsc,2,"Covers SE lifecycle: requirements, process models, design and quality assurance.","claude, blind"
uns-pmf:I251,tudelft:CSE2000,tudelft-cse-bsc,1,Full-lifecycle team project applies SE but does not teach the theory.,"claude, blind"
uns-pmf:I251,tudelft:CSE2115,tudelft-cse-bsc,2,"Covers SE lifecycle: requirements, process models, design and quality assurance.","claude, blind"
uns-pmf:I251,tudelft:CSE3500,tudelft-cse-bsc,0,"HCI, not software engineering.","claude, blind"
uns-pmf:I262,tudelft:CSE100,tudelft-cse-bsc,1,"Team builds a client/server application, overlapping partly with multi-tier development.","claude, blind"
uns-pmf:I262,tudelft:CSE11B,tudelft-cse-bsc,0,"Intro Java, no web tier.","claude, blind"
uns-pmf:I262,tudelft:CSE12B,tudelft-cse-bsc,0,"HCI prototyping, not Java web and ORM development.","claude, blind"
